Price,Close,High,Low,Open,Volume,Return,Direction,Lag_1,Lag_2,Lag_3
Ticker,XU100.IS,XU100.IS,XU100.IS,XU100.IS,XU100.IS,,,,,
Date,,,,,,,,,,
2005-01-07,25308.30078125,25308.30078125,24481.099609375,24561.900390625,303729600,0.03038854399515012,1,0.005691379720541123,-0.02472245065789469,-0.01584578746205656
2005-01-10,25604.69921875,25731.5,25142.0,25185.0,363568400,0.011711510783038781,1,0.03038854399515012,0.005691379720541123,-0.02472245065789469
2005-01-11,26110.19921875,26181.099609375,25582.0,25604.69921875,405221100,0.019742469758435188,1,0.011711510783038781,0.03038854399515012,0.005691379720541123
2005-01-12,26271.30078125,26575.0,25804.099609375,26110.19921875,394794800,0.006170062554877509,1,0.019742469758435188,0.011711510783038781,0.03038854399515012
2005-01-13,26493.0,26565.599609375,26081.80078125,26271.30078125,377036800,0.008438836759397494,1,0.006170062554877509,0.019742469758435188,0.011711510783038781
2005-01-14,26362.69921875,26749.80078125,26240.099609375,26493.0,508805700,-0.00491830978937835,0,0.008438836759397494,0.006170062554877509,0.019742469758435188
2005-01-17,26863.19921875,26863.19921875,26359.900390625,26362.69921875,300817900,0.018985157621645543,1,-0.00491830978937835,0.008438836759397494,0.006170062554877509
2005-01-18,26813.099609375,26905.900390625,26624.30078125,26863.19921875,249121400,-0.0018649904267556972,0,0.018985157621645543,-0.00491830978937835,0.008438836759397494
2005-01-19,26918.099609375,26918.099609375,26443.19921875,26813.099609375,141374100,0.0039159963424477695,1,-0.0018649904267556972,0.018985157621645543,-0.00491830978937835
2005-01-24,26469.400390625,26952.5,26322.400390625,26918.099609375,328953400,-0.0166690526174339,0,0.0039159963424477695,-0.0018649904267556972,0.018985157621645543
2005-01-25,26860.0,26860.599609375,26246.69921875,26469.400390625,306517000,0.014756647434799541,1,-0.0166690526174339,0.0039159963424477695,-0.0018649904267556972
2005-01-26,27056.0,27284.5,26781.69921875,26860.0,308171900,0.007297096053611396,1,0.014756647434799541,-0.0166690526174339,0.0039159963424477695
2005-01-27,27302.69921875,27661.80078125,27056.0,27056.0,431955600,0.009118096494308059,1,0.007297096053611396,0.014756647434799541,-0.0166690526174339
2005-01-28,27074.099609375,27471.19921875,26975.19921875,27302.69921875,281906800,-0.008372784227063224,0,0.009118096494308059,0.007297096053611396,0.014756647434799541
2005-01-31,27330.400390625,27353.69921875,26850.599609375,27074.099609375,248529900,0.009466640994452602,1,-0.008372784227063224,0.009118096494308059,0.007297096053611396
2005-02-01,27849.80078125,27859.80078125,27330.400390625,27330.400390625,353404300,0.01900449255047021,1,0.009466640994452602,-0.008372784227063224,0.009118096494308059
2005-02-02,27936.5,28278.099609375,27729.099609375,27849.80078125,473271800,0.00311310014139754,1,0.01900449255047021,0.009466640994452602,-0.008372784227063224
2005-02-03,27554.80078125,28074.099609375,27476.80078125,27936.5,443414800,-0.013663100916363913,0,0.00311310014139754,0.01900449255047021,0.009466640994452602
2005-02-04,27813.19921875,27899.0,27465.400390625,27554.80078125,359177500,0.009377619513614155,1,-0.013663100916363913,0.00311310014139754,0.01900449255047021
2005-02-07,28201.69921875,28402.69921875,27813.19921875,27813.19921875,336195000,0.013968188159314554,1,0.009377619513614155,-0.013663100916363913,0.00311310014139754
2005-02-08,28269.69921875,28315.400390625,27925.0,28201.69921875,271269300,0.0024112022283675483,1,0.013968188159314554,0.009377619513614155,-0.013663100916363913
2005-02-09,27528.099609375,28366.400390625,27378.0,28269.69921875,278496400,-0.02623302086224999,0,0.0024112022283675483,0.013968188159314554,0.009377619513614155
2005-02-10,27308.80078125,27777.19921875,27095.19921875,27528.099609375,307270000,-0.007966362779736391,0,-0.02623302086224999,0.0024112022283675483,0.013968188159314554
2005-02-11,27736.30078125,27954.599609375,27234.900390625,27308.80078125,337267400,0.015654294138522484,1,-0.007966362779736391,-0.02623302086224999,0.0024112022283675483
2005-02-14,28003.599609375,28065.0,27736.30078125,27736.30078125,256335000,0.009637147730446216,1,0.015654294138522484,-0.007966362779736391,-0.02623302086224999
2005-02-15,28164.099609375,28325.400390625,27922.19921875,28003.599609375,333984100,0.005731406042038589,1,0.009637147730446216,0.015654294138522484,-0.007966362779736391
2005-02-16,27661.599609375,28164.099609375,26890.099609375,28164.099609375,356291200,-0.017841862760375027,0,0.005731406042038589,0.009637147730446216,0.015654294138522484
2005-02-17,27000.400390625,27798.900390625,26868.900390625,27661.599609375,251250100,-0.023903144723630088,0,-0.017841862760375027,0.005731406042038589,0.009637147730446216
2005-02-18,27293.19921875,27299.69921875,26868.19921875,27000.400390625,180891200,0.010844240229365809,1,-0.023903144723630088,-0.017841862760375027,0.005731406042038589
2005-02-21,26864.30078125,27393.0,26720.80078125,27293.19921875,237635000,-0.015714480155384458,0,0.010844240229365809,-0.023903144723630088,-0.017841862760375027
2005-02-22,26657.400390625,27121.19921875,26553.900390625,26864.30078125,185031400,-0.0077016853075665415,0,-0.015714480155384458,0.010844240229365809,-0.023903144723630088
2005-02-23,26921.30078125,26921.30078125,26403.80078125,26657.400390625,181619000,0.009899704650788488,1,-0.0077016853075665415,-0.015714480155384458,0.010844240229365809
2005-02-24,27354.599609375,27445.30078125,26921.30078125,26921.30078125,218191200,0.016095018277377582,1,0.009899704650788488,-0.0077016853075665415,-0.015714480155384458
2005-02-25,28031.5,28067.099609375,27295.0,27354.599609375,245493900,0.024745395666219583,1,0.016095018277377582,0.009899704650788488,-0.0077016853075665415
2005-02-28,28396.19921875,28409.5,27861.80078125,28031.5,282495000,0.013010335470809542,1,0.024745395666219583,0.016095018277377582,0.009899704650788488
2005-03-01,27768.5,28400.0,27631.5,28396.19921875,263359100,-0.022105043492423815,0,0.013010335470809542,0.024745395666219583,0.016095018277377582
2005-03-02,27226.400390625,27964.80078125,27168.5,27768.5,216918200,-0.019522106321011257,0,-0.022105043492423815,0.013010335470809542,0.024745395666219583
2005-03-03,27558.900390625,27808.30078125,27224.19921875,27226.400390625,180545800,0.01221241130775752,1,-0.019522106321011257,-0.022105043492423815,0.013010335470809542
2005-03-04,27663.19921875,27802.19921875,27296.19921875,27558.900390625,208342300,0.003784578725807286,1,0.01221241130775752,-0.019522106321011257,-0.022105043492423815
2005-03-07,27789.900390625,27883.80078125,27539.30078125,27663.19921875,203634700,0.004580134454915896,1,0.003784578725807286,0.01221241130775752,-0.019522106321011257
2005-03-08,27698.30078125,27929.400390625,27594.0,27789.900390625,142632800,-0.0032961474523997003,0,0.004580134454915896,0.003784578725807286,0.01221241130775752
2005-03-09,27746.400390625,27811.900390625,27463.0,27698.30078125,230217800,0.001736554518447564,1,-0.0032961474523997003,0.004580134454915896,0.003784578725807286
2005-03-10,27519.80078125,27935.599609375,27357.19921875,27746.400390625,252174300,-0.00816681105241901,0,0.001736554518447564,-0.0032961474523997003,0.004580134454915896
2005-03-11,27572.80078125,27716.400390625,27471.900390625,27519.80078125,160817300,0.0019258860346151874,1,-0.00816681105241901,0.001736554518447564,-0.0032961474523997003
2005-03-14,26936.80078125,27572.80078125,26816.599609375,27572.80078125,174982700,-0.02306620952458671,0,0.0019258860346151874,-0.00816681105241901,0.001736554518447564
2005-03-15,26547.19921875,27059.0,26156.69921875,26936.80078125,271946300,-0.014463542484643988,0,-0.02306620952458671,0.0019258860346151874,-0.00816681105241901
2005-03-16,25331.69921875,26547.19921875,25257.5,26547.19921875,258939100,-0.04578637429825383,0,-0.014463542484643988,-0.02306620952458671,0.0019258860346151874
2005-03-17,24476.0,25836.400390625,23874.69921875,25331.69921875,346749900,-0.03377977968870838,0,-0.04578637429825383,-0.014463542484643988,-0.02306620952458671
2005-03-18,25348.5,25458.80078125,24476.0,24476.0,256265200,0.03564716456937411,1,-0.03377977968870838,-0.04578637429825383,-0.014463542484643988
2005-03-21,24636.69921875,25406.0,24457.0,25348.5,143948500,-0.028080587855297212,0,0.03564716456937411,-0.03377977968870838,-0.04578637429825383
2005-03-22,25218.19921875,25218.19921875,24422.19921875,24636.69921875,163315700,0.023602999526715962,1,-0.028080587855297212,0.03564716456937411,-0.03377977968870838
2005-03-23,24439.30078125,25218.19921875,24158.69921875,25218.19921875,234799000,-0.030886362295087344,0,0.023602999526715962,-0.028080587855297212,0.03564716456937411
2005-03-24,25068.5,25119.69921875,24439.30078125,24439.30078125,227190200,0.02574538545033689,1,-0.030886362295087344,0.023602999526715962,-0.028080587855297212
2005-03-25,25502.599609375,25524.80078125,25040.69921875,25068.5,215634600,0.017316537063446047,1,0.02574538545033689,-0.030886362295087344,0.023602999526715962
2005-03-28,24842.19921875,25587.69921875,24783.900390625,25502.599609375,156763400,-0.025895414614211743,0,0.017316537063446047,0.02574538545033689,-0.030886362295087344
2005-03-29,24479.69921875,24934.19921875,24243.900390625,24842.19921875,147320600,-0.014592105827989532,0,-0.025895414614211743,0.017316537063446047,0.02574538545033689
2005-03-30,24600.900390625,24788.599609375,24355.099609375,24479.69921875,160619600,0.004951089095987182,1,-0.014592105827989532,-0.025895414614211743,0.017316537063446047
2005-03-31,25557.80078125,25557.80078125,24600.900390625,24600.900390625,288749200,0.038896966185418824,1,0.004951089095987182,-0.014592105827989532,-0.025895414614211743
2005-04-01,25740.80078125,25983.099609375,25538.19921875,25557.80078125,217450600,0.0071602404904203,1,0.038896966185418824,0.004951089095987182,-0.014592105827989532
2005-04-04,25445.099609375,25973.900390625,25337.5,25740.80078125,126021900,-0.011487644630325256,0,0.0071602404904203,0.038896966185418824,0.004951089095987182
2005-04-05,25682.5,25682.5,25187.30078125,25445.099609375,141910900,0.009329906122180542,1,-0.011487644630325256,0.0071602404904203,0.038896966185418824
2005-04-06,26056.599609375,26226.69921875,25682.5,25682.5,189276800,0.014566323736980413,1,0.009329906122180542,-0.011487644630325256,0.0071602404904203
2005-04-07,25831.19921875,26229.0,25732.900390625,26056.599609375,193849700,-0.008650414635987369,0,0.014566323736980413,0.009329906122180542,-0.011487644630325256
2005-04-08,25786.5,26104.30078125,25659.80078125,25831.19921875,148030000,-0.0017304352915041843,0,-0.008650414635987369,0.014566323736980413,0.009329906122180542
2005-04-11,25370.30078125,25969.0,25274.900390625,25786.5,139259900,-0.016140198117231885,0,-0.0017304352915041843,-0.008650414635987369,0.014566323736980413
2005-04-12,25078.0,25835.30078125,24958.900390625,25370.30078125,201405700,-0.011521376264723937,0,-0.016140198117231885,-0.0017304352915041843,-0.008650414635987369
2005-04-13,25293.19921875,25369.19921875,24632.0,25078.0,203152900,0.00858119542028879,1,-0.011521376264723937,-0.016140198117231885,-0.0017304352915041843
2005-04-14,24542.0,25322.400390625,24443.5,25293.19921875,152609300,-0.029699652157609724,0,0.00858119542028879,-0.011521376264723937,-0.016140198117231885
2005-04-15,23853.30078125,24542.0,23593.099609375,24542.0,203407600,-0.028062065795371183,0,-0.029699652157609724,0.00858119542028879,-0.011521376264723937
2005-04-18,23285.900390625,23853.30078125,22887.900390625,23853.30078125,209433600,-0.02378708069916291,0,-0.028062065795371183,-0.029699652157609724,0.00858119542028879
2005-04-19,24143.900390625,24143.900390625,23250.900390625,23285.900390625,206139600,0.036846331282316847,1,-0.02378708069916291,-0.028062065795371183,-0.029699652157609724
2005-04-20,24175.900390625,24594.0,24061.599609375,24143.900390625,270245400,0.0013253865151143795,1,0.036846331282316847,-0.02378708069916291,-0.028062065795371183
2005-04-21,24419.400390625,24419.400390625,23825.19921875,24175.900390625,224573200,0.010072013702307592,1,0.0013253865151143795,0.036846331282316847,-0.02378708069916291
2005-04-22,24730.80078125,24953.400390625,24419.400390625,24419.400390625,241786200,0.012752171865143325,1,0.010072013702307592,0.0013253865151143795,0.036846331282316847
2005-04-25,24798.099609375,24858.80078125,24627.400390625,24730.80078125,163227000,0.002721255519393617,1,0.012752171865143325,0.010072013702307592,0.0013253865151143795
2005-04-26,24484.0,24896.5,24399.19921875,24798.099609375,154289300,-0.012666277429430717,0,0.002721255519393617,0.012752171865143325,0.010072013702307592
2005-04-27,24070.099609375,24484.0,23942.5,24484.0,142459500,-0.01690493345143762,0,-0.012666277429430717,0.002721255519393617,0.012752171865143325
2005-04-28,23519.599609375,24291.599609375,23428.400390625,24070.099609375,168986200,-0.02287069887262072,0,-0.01690493345143762,-0.012666277429430717,0.002721255519393617
2005-04-29,23591.599609375,23790.400390625,23169.5,23519.599609375,176311100,0.0030612766031654637,1,-0.02287069887262072,-0.01690493345143762,-0.012666277429430717
2005-05-02,24253.0,24339.19921875,23591.599609375,23591.599609375,178240600,0.02803541945337895,1,0.0030612766031654637,-0.02287069887262072,-0.01690493345143762
2005-05-03,24137.900390625,24338.69921875,24020.599609375,24253.0,175881800,-0.004745788536469675,0,0.02803541945337895,0.0030612766031654637,-0.02287069887262072
2005-05-04,24560.19921875,24765.0,24137.900390625,24137.900390625,262865000,0.017495259375956973,1,-0.004745788536469675,0.02803541945337895,0.0030612766031654637
2005-05-05,25099.900390625,25181.400390625,24560.19921875,24560.19921875,301067000,0.02197462516765647,1,0.017495259375956973,-0.004745788536469675,0.02803541945337895
2005-05-06,24950.80078125,25109.19921875,24795.80078125,25099.900390625,223588000,-0.005940247054951997,0,0.02197462516765647,0.017495259375956973,-0.004745788536469675
2005-05-09,24702.19921875,25049.30078125,24594.0,24950.80078125,176008800,-0.009963670692558213,0,-0.005940247054951997,0.02197462516765647,0.017495259375956973
2005-05-10,24688.30078125,25008.69921875,24631.400390625,24702.19921875,190639100,-0.0005626396814681911,0,-0.009963670692558213,-0.005940247054951997,0.02197462516765647
2005-05-11,24662.900390625,24688.30078125,24309.30078125,24688.30078125,157535600,-0.0010288432099908595,0,-0.0005626396814681911,-0.009963670692558213,-0.005940247054951997
2005-05-12,25114.400390625,25230.099609375,24638.900390625,24662.900390625,320043300,0.018306849269505543,1,-0.0010288432099908595,-0.0005626396814681911,-0.009963670692558213
